order_id,supplier_id,supplier_name,category,country,order_date,promised_delivery_days,actual_delivery_days,on_time_delivery,quantity_ordered,unit_price_eur,order_value_eur,quality_pass,defect_rate,invoice_accuracy
ORD01584,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-07-28,4,4,1,2747,20.86,57302.42,1,0.0064,1
ORD01585,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-08-14,16,16,1,547,33.84,18510.48,1,0.0146,1
ORD01586,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-01-24,12,12,1,1912,46.4,88716.8,1,0.0033,1
ORD01587,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-11-16,6,16,0,2800,20.87,58436.0,1,0.0108,0
ORD01588,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-01-11,15,15,1,2830,22.05,62401.5,0,0.0613,1
ORD01589,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-12-01,4,4,1,3066,5.18,15881.88,1,0.0197,1
ORD01590,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-07-21,10,10,1,1422,47.43,67445.46,0,0.0265,1
ORD01591,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-05-07,3,3,1,264,38.72,10222.08,0,0.0421,1
ORD01592,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-09-05,4,4,1,2569,13.11,33679.59,1,0.0126,1
ORD01593,SUP011,PharmaSupplier K,Medical Devices,France,2024-01-18,11,11,1,3195,17.45,55752.75,1,0.0026,1
ORD01594,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-05-18,5,5,1,4232,64.81,274275.92,0,0.061,1
ORD01595,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-01-08,20,20,1,1343,33.5,44990.5,1,0.0118,1
ORD01596,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-11-06,12,12,1,3582,11.46,41049.72,1,0.0005,1
ORD01597,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-04-13,6,6,1,4820,15.64,75384.8,1,0.0058,1
ORD01598,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-07-27,20,20,1,2429,20.77,50450.33,1,0.0107,1
ORD01599,SUP011,PharmaSupplier K,Medical Devices,France,2024-01-09,18,18,1,3153,155.31,489692.43,1,0.0143,1
ORD01600,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-10-22,3,3,1,2001,31.79,63611.79,1,0.0095,1
ORD01601,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-06-08,13,13,1,785,3.31,2598.35,1,0.0034,1
ORD01602,SUP036,PharmaSupplier J1,OTC Medication,France,2024-09-07,21,21,1,1257,22.86,28735.02,1,0.0168,1
ORD01603,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-10-17,10,10,1,4142,6.23,25804.66,1,0.0062,1
ORD01604,SUP032,PharmaSupplier F1,Medical Devices,France,2024-03-18,4,4,1,4731,14.3,67653.3,1,0.0174,1
ORD01605,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-04-17,20,20,1,4569,17.68,80779.92,1,0.0192,1
ORD01606,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-08-24,18,18,1,767,7.81,5990.27,0,0.0341,1
ORD01607,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-03-06,3,3,1,1095,8.44,9241.8,1,0.0088,0
ORD01608,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-01-20,16,16,1,4397,27.65,121577.05,1,0.015,1
ORD01609,SUP024,PharmaSupplier X,OTC Medication,France,2024-07-23,3,3,1,3667,132.16,484630.72,0,0.0576,1
ORD01610,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-05-18,19,19,1,3144,46.97,147673.68,1,0.0033,1
ORD01611,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-12-16,9,9,1,3141,233.33,732889.53,1,0.005,1
ORD01612,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-06-18,7,7,1,3981,43.21,172019.01,1,0.0083,1
ORD01613,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-02-04,3,3,1,1637,17.05,27910.85,1,0.0019,1
ORD01614,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-02-18,4,4,1,4969,23.16,115082.04,1,0.007,1
ORD01615,SUP016,PharmaSupplier P,Medical Devices,France,2024-04-25,14,14,1,1678,89.81,150701.18,1,0.0164,1
ORD01616,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-10-26,12,12,1,3403,24.27,82590.81,0,0.0449,1
ORD01617,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-04-13,5,5,1,943,52.77,49762.11,1,0.0056,1
ORD01618,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-02-22,7,7,1,4911,63.05,309638.55,1,0.0077,1
ORD01619,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-10-30,11,23,0,3978,65.11,259007.58,1,0.0001,1
ORD01620,SUP017,PharmaSupplier Q,Vaccines,France,2024-04-20,5,15,0,1300,49.54,64402.0,1,0.0095,1
ORD01621,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-02-09,4,4,1,3701,31.93,118172.93,1,0.0094,1
ORD01622,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-03-01,10,10,1,3190,25.59,81632.1,0,0.0565,1
ORD01623,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-09-24,13,13,1,1852,36.85,68246.2,0,0.0756,1
ORD01624,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-12-30,7,7,1,4691,22.88,107330.08,1,0.0139,1
ORD01625,SUP037,PharmaSupplier K1,Vaccines,France,2024-03-02,20,31,0,2952,21.36,63054.72,1,0.0173,1
ORD01626,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-12-09,14,18,0,4685,3.19,14945.15,0,0.0736,1
ORD01627,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-07-10,8,9,0,1704,41.05,69949.2,1,0.0105,1
ORD01628,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-06-07,13,13,1,3121,69.95,218313.95,0,0.0402,1
ORD01629,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-05-19,4,15,0,4021,9.17,36872.57,1,0.0199,1
ORD01630,SUP019,PharmaSupplier S,Medical Devices,France,2024-05-20,4,18,0,349,33.31,11625.19,1,0.0186,0
ORD01631,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-11-19,17,17,1,3978,14.97,59550.66,1,0.013,1
ORD01632,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-02-23,4,4,1,1354,12.36,16735.44,1,0.0035,1
ORD01633,SUP037,PharmaSupplier K1,Vaccines,France,2024-02-12,16,18,0,559,45.64,25512.76,1,0.0142,1
ORD01634,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-10-05,11,15,0,236,33.35,7870.6,1,0.0134,1
ORD01635,SUP016,PharmaSupplier P,Medical Devices,France,2024-12-29,8,8,1,4907,10.97,53829.79,1,0.0073,1
ORD01636,SUP011,PharmaSupplier K,Medical Devices,France,2024-12-06,15,15,1,603,19.01,11463.03,1,0.0165,1
ORD01637,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-05-16,5,5,1,464,14.13,6556.32,1,0.004,1
ORD01638,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-03-29,3,3,1,4692,126.21,592177.32,1,0.0068,1
ORD01639,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-12-22,5,5,1,3892,11.0,42812.0,1,0.0184,1
ORD01640,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-02-14,8,8,1,264,11.67,3080.88,1,0.0158,1
ORD01641,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-07-10,17,17,1,2121,17.59,37308.39,1,0.0136,0
ORD01642,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-04-07,7,7,1,3207,16.87,54102.09,1,0.0036,1
ORD01643,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-06-10,16,16,1,1642,34.7,56977.4,1,0.004,0
ORD01644,SUP036,PharmaSupplier J1,OTC Medication,France,2024-05-12,17,17,1,4113,12.32,50672.16,1,0.0073,1
ORD01645,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-09-24,17,28,0,1496,37.22,55681.12,1,0.0167,1
ORD01646,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-10-02,21,21,1,3654,73.19,267436.26,1,0.0162,1
ORD01647,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-04-16,13,13,1,4226,3.61,15255.86,1,0.0149,1
ORD01648,SUP024,PharmaSupplier X,OTC Medication,France,2024-09-19,9,9,1,3931,46.63,183302.53,1,0.0184,1
ORD01649,SUP024,PharmaSupplier X,OTC Medication,France,2024-11-19,8,8,1,3927,41.03,161124.81,1,0.0074,1
ORD01650,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-10-28,4,4,1,956,35.66,34090.96,1,0.0174,1
ORD01651,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-08-03,18,18,1,920,16.97,15612.4,1,0.0072,1
ORD01652,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-10-06,8,8,1,3696,62.01,229188.96,1,0.0091,1
ORD01653,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-08-10,15,15,1,2095,36.85,77200.75,1,0.0075,1
ORD01654,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-12-13,15,15,1,2019,23.28,47002.32,1,0.018,1
ORD01655,SUP024,PharmaSupplier X,OTC Medication,France,2024-08-03,16,26,0,3382,15.71,53131.22,1,0.0033,1
ORD01656,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-06-02,19,19,1,4752,19.31,91761.12,1,0.0026,1
ORD01657,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-01-28,5,5,1,1258,24.41,30707.78,1,0.0092,1
ORD01658,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-01-01,7,7,1,1509,14.01,21141.09,1,0.0016,1
ORD01659,SUP019,PharmaSupplier S,Medical Devices,France,2024-04-14,16,16,1,2104,7.45,15674.8,1,0.0111,1
ORD01660,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-01-03,18,18,1,918,10.04,9216.72,1,0.0137,1
ORD01661,SUP037,PharmaSupplier K1,Vaccines,France,2024-08-29,15,27,0,2088,50.31,105047.28,0,0.0077,1
ORD01662,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-03-09,15,15,1,2419,46.6,112725.4,1,0.0146,1
ORD01663,SUP036,PharmaSupplier J1,OTC Medication,France,2024-07-20,20,20,1,4100,11.69,47929.0,1,0.0194,1
ORD01664,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-11-07,8,8,1,3123,50.59,157992.57,1,0.01,1
ORD01665,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-11-02,15,26,0,1984,17.66,35037.44,1,0.0038,1
ORD01666,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-08-10,5,5,1,1573,21.78,34259.94,1,0.0057,1
ORD01667,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-09-03,4,4,1,3554,53.88,191489.52,1,0.008,1
ORD01668,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-02-24,17,23,0,930,76.01,70689.3,0,0.0324,1
ORD01669,SUP036,PharmaSupplier J1,OTC Medication,France,2024-03-23,13,13,1,4253,26.59,113087.27,1,0.0091,1
ORD01670,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-12-09,15,15,1,546,20.89,11405.94,1,0.0052,1
ORD01671,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-11-05,17,17,1,3979,15.02,59764.58,0,0.0675,0
ORD01672,SUP017,PharmaSupplier Q,Vaccines,France,2024-02-27,8,17,0,3241,22.41,72630.81,0,0.0064,1
ORD01673,SUP016,PharmaSupplier P,Medical Devices,France,2024-12-28,21,21,1,4318,15.38,66410.84,1,0.0146,1
ORD01674,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-01-25,17,17,1,1095,21.77,23838.15,1,0.0092,1
ORD01675,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-11-02,14,14,1,2864,17.62,50463.68,1,0.0153,1
ORD01676,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-05-16,8,8,1,3516,33.92,119262.72,1,0.0065,1
ORD01677,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-11-01,6,6,1,399,20.49,8175.51,1,0.0079,1
ORD01678,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-09-30,6,6,1,1284,14.18,18207.12,1,0.0086,1
ORD01679,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-08-22,10,24,0,4388,18.62,81704.56,1,0.0008,1
ORD01680,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-01-20,7,7,1,928,40.26,37361.28,1,0.0196,1
ORD01681,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-11-22,12,12,1,283,16.65,4711.95,1,0.0149,1
ORD01682,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-02-10,16,29,0,1669,28.4,47399.6,1,0.0199,1
ORD01683,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-10-03,10,10,1,500,8.27,4135.0,1,0.0095,1
ORD01684,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-08-11,11,24,0,1621,123.39,200015.19,1,0.0134,1
ORD01685,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-04-02,12,12,1,3435,13.86,47609.1,1,0.0156,1
ORD01686,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-05-20,11,11,1,2706,43.39,117413.34,1,0.0045,1
ORD01687,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-04-23,5,5,1,3873,14.99,58056.27,1,0.0127,1
ORD01688,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-07-18,18,19,0,2909,19.73,57394.57,1,0.0069,1
ORD01689,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-08-24,18,18,1,1492,35.23,52563.16,1,0.0051,1
ORD01690,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-10-19,5,5,1,4698,11.22,52711.56,0,0.0066,1
ORD01691,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-09-28,14,14,1,2683,16.19,43437.77,1,0.0093,1
ORD01692,SUP019,PharmaSupplier S,Medical Devices,France,2024-10-26,8,8,1,4727,44.5,210351.5,1,0.0199,1
ORD01693,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-05-25,20,20,1,2022,19.16,38741.52,1,0.0108,1
ORD01694,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-03-04,6,6,1,1831,141.16,258463.96,0,0.0457,1
ORD01695,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-03-22,15,15,1,2983,29.58,88237.14,0,0.0335,1
ORD01696,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-06-12,14,14,1,2703,2.07,5595.21,1,0.0107,1
ORD01697,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-07-25,18,18,1,2445,32.6,79707.0,1,0.009,0
ORD01698,SUP019,PharmaSupplier S,Medical Devices,France,2024-03-31,15,15,1,4463,14.12,63017.56,1,0.0153,1
ORD01699,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-12-15,6,6,1,3525,84.91,299307.75,0,0.0328,1
ORD01700,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-11-12,10,10,1,4223,49.9,210727.7,0,0.048,1
ORD01701,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-01-12,13,13,1,1463,74.84,109490.92,1,0.0094,1
ORD01702,SUP024,PharmaSupplier X,OTC Medication,France,2024-07-08,3,16,0,3289,12.2,40125.8,1,0.0173,1
ORD01703,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-03-23,17,17,1,2060,98.13,202147.8,1,0.0187,0
ORD01704,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-06-14,7,7,1,353,45.66,16117.98,1,0.0092,1
ORD01705,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-11-04,17,30,0,1548,8.42,13034.16,0,0.04,1
ORD01706,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-11-05,13,16,0,2105,23.69,49867.45,1,0.0192,1
ORD01707,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-01-17,16,24,0,3256,33.31,108457.36,1,0.0083,1
ORD01708,SUP016,PharmaSupplier P,Medical Devices,France,2024-10-02,6,6,1,4475,86.38,386550.5,1,0.0088,1
ORD01709,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-01-31,12,26,0,426,13.96,5946.96,1,0.0143,1
ORD01710,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-11-28,17,17,1,1116,105.0,117180.0,1,0.0169,1
ORD01711,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-10-23,6,12,0,3482,81.42,283504.44,0,0.0114,1
ORD01712,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-09-04,9,9,1,2803,18.21,51042.63,1,0.0015,1
ORD01713,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-09-08,10,16,0,2519,13.56,34157.64,0,0.0265,1
ORD01714,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-05-12,21,21,1,392,24.82,9729.44,0,0.0118,1
ORD01715,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-04-23,14,14,1,2485,66.09,164233.65,1,0.0143,1
ORD01716,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-06-05,18,18,1,2515,92.54,232738.1,1,0.0161,1
ORD01717,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-11-07,12,12,1,2207,18.58,41006.06,1,0.0006,1
ORD01718,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-06-04,7,7,1,2225,45.96,102261.0,1,0.0102,1
ORD01719,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-09-21,15,15,1,1495,16.35,24443.25,0,0.0515,1
ORD01720,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-09-13,13,13,1,3196,27.65,88369.4,0,0.0388,1
ORD01721,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-09-25,18,18,1,3211,8.2,26330.2,1,0.0189,1
ORD01722,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-06-07,9,9,1,2379,94.44,224672.76,1,0.0146,1
ORD01723,SUP032,PharmaSupplier F1,Medical Devices,France,2024-04-10,14,14,1,4764,27.48,130914.72,0,0.0725,1
ORD01724,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-09-25,10,10,1,3078,4.23,13019.94,1,0.008,1
ORD01725,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-06-17,19,19,1,4632,20.77,96206.64,0,0.0677,1
ORD01726,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-02-10,4,4,1,4383,7.2,31557.6,1,0.0051,1
ORD01727,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-12-19,10,10,1,3836,2.73,10472.28,1,0.0196,1
ORD01728,SUP024,PharmaSupplier X,OTC Medication,France,2024-05-22,5,17,0,621,7.82,4856.22,0,0.0106,1
ORD01729,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-04-16,10,10,1,4861,41.53,201877.33,1,0.002,1
ORD01730,SUP037,PharmaSupplier K1,Vaccines,France,2024-01-27,13,15,0,1709,2.81,4802.29,1,0.0088,1
ORD01731,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-02-21,20,20,1,4091,58.87,240837.17,1,0.0002,1
ORD01732,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-02-27,17,17,1,1695,19.62,33255.9,1,0.0127,1
ORD01733,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-01-01,11,11,1,2317,17.93,41543.81,1,0.0035,1
ORD01734,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-09-20,12,17,0,2264,30.35,68712.4,0,0.0199,1
ORD01735,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-10-14,19,19,1,3704,6.47,23964.88,1,0.0151,1
ORD01736,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-01-04,13,22,0,3954,71.45,282513.3,1,0.0036,1
ORD01737,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-12-10,12,12,1,3730,40.62,151512.6,1,0.0137,1
ORD01738,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-04-09,6,10,0,2616,39.35,102939.6,1,0.0064,1
ORD01739,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-02-22,12,16,0,4777,49.38,235888.26,1,0.0065,1
ORD01740,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-07-21,8,8,1,1387,38.94,54009.78,1,0.0103,1
ORD01741,SUP011,PharmaSupplier K,Medical Devices,France,2024-10-31,16,16,1,2306,101.74,234612.44,1,0.0053,0
ORD01742,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-06-04,14,14,1,2833,1.61,4561.13,1,0.0166,1
ORD01743,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-06-06,16,16,1,3517,11.07,38933.19,1,0.0188,1
ORD01744,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-07-28,14,14,1,1246,31.42,39149.32,0,0.0614,1
ORD01745,SUP024,PharmaSupplier X,OTC Medication,France,2024-12-26,9,9,1,2196,57.22,125655.12,1,0.0075,1
ORD01746,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-07-14,13,13,1,1733,25.33,43896.89,0,0.0494,1
ORD01747,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-05-20,6,6,1,1414,27.9,39450.6,1,0.0096,1
ORD01748,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-08-28,4,4,1,3295,12.9,42505.5,1,0.0182,1
ORD01749,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-05-23,21,21,1,930,16.68,15512.4,1,0.0069,1
ORD01750,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-08-12,12,12,1,1200,14.12,16944.0,0,0.0059,0
ORD01751,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-07-30,7,17,0,2548,4.61,11746.28,1,0.0112,1
ORD01752,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-06-16,21,21,1,2235,72.38,161769.3,1,0.0163,1
ORD01753,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-03-12,5,17,0,2671,14.07,37580.97,0,0.0289,1
ORD01754,SUP036,PharmaSupplier J1,OTC Medication,France,2024-04-19,8,8,1,1965,22.05,43328.25,1,0.0067,1
ORD01755,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-12-26,11,11,1,289,18.84,5444.76,1,0.0128,1
ORD01756,SUP019,PharmaSupplier S,Medical Devices,France,2024-09-06,4,4,1,593,3.24,1921.32,1,0.0102,1
ORD01757,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-08-11,4,18,0,2779,87.25,242467.75,1,0.0098,1
ORD01758,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-11-20,5,15,0,854,11.91,10171.14,0,0.0624,1
ORD01759,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-09-19,5,5,1,3937,13.59,53503.83,1,0.0199,1
ORD01760,SUP011,PharmaSupplier K,Medical Devices,France,2024-12-16,16,16,1,3915,24.29,95095.35,1,0.0176,1
ORD01761,SUP011,PharmaSupplier K,Medical Devices,France,2024-11-29,13,13,1,4812,32.29,155379.48,1,0.0106,1
ORD01762,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-08-09,3,3,1,2506,23.31,58414.86,1,0.0166,1
ORD01763,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-04-25,13,13,1,2220,4.29,9523.8,1,0.0117,1
ORD01764,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-09-29,17,21,0,4805,69.72,335004.6,0,0.0715,1
ORD01765,SUP037,PharmaSupplier K1,Vaccines,France,2024-10-22,7,7,1,1314,81.53,107130.42,1,0.0036,1
ORD01766,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-11-04,4,13,0,2955,14.03,41458.65,0,0.0262,1
ORD01767,SUP036,PharmaSupplier J1,OTC Medication,France,2024-04-27,9,9,1,1437,15.56,22359.72,1,0.0054,0
ORD01768,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-04-21,14,14,1,3701,26.7,98816.7,1,0.019,1
ORD01769,SUP016,PharmaSupplier P,Medical Devices,France,2024-04-16,15,15,1,3692,9.38,34630.96,1,0.0041,1
ORD01770,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-03-04,5,14,0,4837,29.67,143513.79,1,0.0024,1
ORD01771,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-03-02,18,18,1,3035,6.16,18695.6,1,0.0063,1
ORD01772,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-02-16,19,19,1,2191,40.97,89765.27,1,0.0189,1
ORD01773,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-07-13,16,16,1,919,69.94,64274.86,1,0.0189,1
ORD01774,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-08-10,12,12,1,791,75.56,59767.96,1,0.0162,1
ORD01775,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-01-09,11,17,0,471,100.9,47523.9,1,0.005,1
ORD01776,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-03-06,19,19,1,3948,11.6,45796.8,1,0.0012,1
ORD01777,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-12-04,12,12,1,3498,25.3,88499.4,1,0.0084,1
ORD01778,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-09-22,7,7,1,1587,24.42,38754.54,1,0.0185,1
ORD01779,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-01-16,18,18,1,3406,27.47,93562.82,1,0.0182,1
ORD01780,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-06-13,3,9,0,333,29.39,9786.87,0,0.0027,1
ORD01781,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-07-27,4,4,1,4402,12.9,56785.8,1,0.002,1
ORD01782,SUP032,PharmaSupplier F1,Medical Devices,France,2024-04-24,5,5,1,643,26.16,16820.88,1,0.0095,0
ORD01783,SUP037,PharmaSupplier K1,Vaccines,France,2024-10-01,17,17,1,105,42.52,4464.6,1,0.0094,1
ORD01784,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-03-06,13,13,1,3094,23.43,72492.42,0,0.0535,1
ORD01785,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-09-09,21,21,1,1896,55.28,104810.88,1,0.0161,1
ORD01786,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-12-03,5,5,1,3408,31.97,108953.76,1,0.0123,1
ORD01787,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-05-08,8,8,1,2566,16.86,43262.76,1,0.0195,1
ORD01788,SUP037,PharmaSupplier K1,Vaccines,France,2024-09-23,19,19,1,2285,18.25,41701.25,0,0.0105,1
ORD01789,SUP037,PharmaSupplier K1,Vaccines,France,2024-12-04,7,7,1,380,50.5,19190.0,0,0.064,1
ORD01790,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-04-11,8,8,1,379,44.5,16865.5,1,0.0048,1
