product_id,category,warehouse,month,stock_level,units_sold,units_expired,total_stock_cost_eur,storage_cost_eur,waste_cost_eur,revenue_eur,reorder_triggered
PROD0115,OTC Medication,Hamburg,2024-07,3094,381,99,81341.26,4009.82,2602.71,13942.76,0
PROD0116,Specialty Pharma,Hamburg,2024-07,2281,532,92,108461.55,5086.63,4374.6,29229.42,0
PROD0117,OTC Medication,Cologne,2024-07,826,52,10,26233.76,907.77,317.6,1971.49,0
PROD0118,Vaccines,Berlin,2024-07,765,287,34,6234.75,283.81,277.1,2826.16,0
PROD0119,Specialty Pharma,Berlin,2024-07,1948,739,3,254214.0,9761.43,391.5,120747.48,0
PROD0120,Medical Devices,Cologne,2024-07,1668,831,55,136175.52,7102.34,4490.2,80127.2,0
PROD0121,Specialty Pharma,Berlin,2024-07,2275,844,27,194649.0,12355.52,2310.12,86673.72,0
PROD0122,Prescription Drugs,Berlin,2024-07,597,320,23,6638.64,223.28,255.76,4836.6,0
PROD0123,Specialty Pharma,Munich,2024-07,1094,526,35,195038.32,7111.0,6239.8,129527.27,0
PROD0124,Specialty Pharma,Cologne,2024-07,447,102,20,2753.52,198.47,123.2,792.1,0
PROD0125,Vaccines,Hamburg,2024-07,114,22,3,7634.58,371.98,200.91,1777.47,1
PROD0126,Medical Devices,Mannheim HQ,2024-07,734,201,1,336737.18,23344.87,458.77,133367.21,0
PROD0127,Vaccines,Cologne,2024-07,1757,713,53,17728.13,411.14,534.77,9891.41,0
PROD0128,Prescription Drugs,Mannheim HQ,2024-07,210,60,7,3523.8,188.58,117.46,1183.56,1
PROD0129,Vaccines,Hamburg,2024-07,3698,413,152,138009.36,10284.14,5672.64,20131.96,0
PROD0130,Medical Devices,Frankfurt,2024-07,1789,258,75,32380.9,763.9,1357.5,5560.48,0
PROD0131,Specialty Pharma,Berlin,2024-07,1098,586,35,5654.7,337.09,180.25,4127.8,0
PROD0132,Vaccines,Munich,2024-07,2992,265,8,107592.32,2169.2,287.68,13206.26,0
PROD0133,Medical Devices,Munich,2024-07,2817,669,62,26085.42,971.86,574.12,7704.14,0
PROD0134,Prescription Drugs,Munich,2024-07,1858,891,37,108618.68,8193.78,2163.02,60509.51,0
PROD0135,Vitamins & Supplements,Frankfurt,2024-07,311,34,9,3417.89,114.45,98.91,504.23,0
PROD0136,Prescription Drugs,Munich,2024-07,776,376,16,165062.96,11151.12,3403.36,111547.3,0
PROD0137,Vitamins & Supplements,Hamburg,2024-07,1347,307,43,17430.18,1068.17,556.42,5581.16,0
PROD0138,Vaccines,Hamburg,2024-07,439,155,11,9877.5,245.4,247.5,4089.21,0
PROD0139,Vaccines,Mannheim HQ,2024-07,332,96,13,29182.8,743.68,1142.7,9761.71,1
PROD0140,Specialty Pharma,Frankfurt,2024-07,2480,691,23,18748.8,419.12,173.88,7123.08,0
PROD0141,Specialty Pharma,Berlin,2024-07,1261,557,12,54866.11,1694.78,522.12,30506.13,0
PROD0142,Prescription Drugs,Berlin,2024-07,390,87,10,61990.5,2758.47,1589.5,17223.49,1
PROD0143,OTC Medication,Hamburg,2024-07,700,113,13,3367.0,207.2,62.53,720.0,0
PROD0144,Vaccines,Hamburg,2024-07,268,79,0,11076.44,280.06,0.0,4025.68,0
PROD0145,Vitamins & Supplements,Mannheim HQ,2024-07,3589,346,140,162330.47,9654.41,6332.2,22387.71,0
PROD0146,Prescription Drugs,Frankfurt,2024-07,3749,1237,141,317240.38,13230.22,11931.42,141035.86,0
PROD0147,Prescription Drugs,Berlin,2024-07,959,433,2,7202.09,380.72,15.02,4043.87,0
PROD0148,Prescription Drugs,Cologne,2024-07,1066,115,42,7238.14,409.34,285.18,976.05,0
PROD0149,Medical Devices,Mannheim HQ,2024-07,188,37,1,11646.6,618.9,61.95,2700.83,0
PROD0150,Vitamins & Supplements,Cologne,2024-07,2617,28,27,123757.93,8654.42,1276.83,1876.84,0
PROD0151,Vaccines,Berlin,2024-07,319,140,11,14268.87,641.19,492.03,7964.24,0
PROD0152,Vitamins & Supplements,Munich,2024-07,373,87,5,18720.87,805.31,250.95,5795.5,0
PROD0153,Prescription Drugs,Hamburg,2024-07,380,223,7,5563.2,224.58,102.48,3834.75,0
PROD0154,Medical Devices,Berlin,2024-07,1572,209,72,68790.72,4832.33,3150.72,12440.26,0
PROD0155,OTC Medication,Frankfurt,2024-07,1016,37,30,47823.12,2345.94,1412.1,2116.95,0
PROD0156,Vitamins & Supplements,Berlin,2024-07,3071,279,43,43147.55,3113.99,604.15,5375.66,0
PROD0157,OTC Medication,Mannheim HQ,2024-07,3572,2107,61,1109927.56,43389.08,18954.53,947293.27,0
PROD0158,Vitamins & Supplements,Cologne,2024-07,44,25,2,2573.12,202.88,116.96,2065.11,1
PROD0159,Vaccines,Berlin,2024-07,4774,788,126,37857.82,2730.73,999.18,8212.66,0
PROD0160,Vitamins & Supplements,Cologne,2024-07,530,240,6,38589.3,1105.58,436.86,23310.45,0
PROD0161,Medical Devices,Frankfurt,2024-07,1834,414,67,18853.52,1160.92,688.76,5268.03,0
PROD0162,Specialty Pharma,Hamburg,2024-07,1363,434,52,116073.08,8965.81,4428.32,52601.56,0
PROD0163,Prescription Drugs,Mannheim HQ,2024-07,672,157,15,89376.0,3046.18,1995.0,27874.37,0
PROD0164,Vitamins & Supplements,Cologne,2024-07,393,200,13,4861.41,302.61,160.81,3034.36,0
PROD0165,Specialty Pharma,Mannheim HQ,2024-07,2579,1039,0,271362.38,6176.7,0.0,157791.62,0
PROD0166,Medical Devices,Munich,2024-07,999,215,47,54285.66,1881.12,2553.98,14322.09,0
PROD0167,OTC Medication,Mannheim HQ,2024-07,708,315,11,62877.48,3556.99,976.91,39006.7,0
PROD0168,Vitamins & Supplements,Munich,2024-07,2518,265,123,812105.36,27554.47,39669.96,115493.25,0
PROD0169,Specialty Pharma,Hamburg,2024-07,336,30,7,8289.12,613.87,172.69,1072.73,0
PROD0170,Vitamins & Supplements,Frankfurt,2024-07,391,207,2,5239.4,199.02,26.8,3759.11,1
PROD0171,Vitamins & Supplements,Munich,2024-07,596,131,8,6788.44,542.96,91.12,2145.36,0
PROD0172,Vitamins & Supplements,Berlin,2024-07,2383,25,83,29644.52,1615.67,1032.52,377.26,0
PROD0173,Medical Devices,Frankfurt,2024-07,1087,34,26,32816.53,2359.88,784.94,1213.36,0
PROD0174,Medical Devices,Frankfurt,2024-07,609,248,4,30370.83,2068.77,199.48,14768.3,0
PROD0175,Vaccines,Cologne,2024-07,437,242,11,20171.92,1317.99,507.76,13935.85,0
PROD0176,Specialty Pharma,Mannheim HQ,2024-07,1716,407,84,153341.76,5908.19,7506.24,47486.22,0
PROD0177,Specialty Pharma,Mannheim HQ,2024-07,1342,474,25,45144.88,3367.08,841.0,22440.33,0
PROD0178,OTC Medication,Munich,2024-07,1355,231,49,256731.85,17250.51,9284.03,54970.03,0
PROD0179,Medical Devices,Berlin,2024-07,1225,521,31,29522.5,2209.9,747.1,18014.78,0
PROD0180,Specialty Pharma,Mannheim HQ,2024-07,1852,120,32,1604350.56,77169.14,27720.96,119641.99,0
PROD0181,Specialty Pharma,Cologne,2024-07,1067,182,3,74860.72,5898.38,210.48,17677.8,0
PROD0182,Vitamins & Supplements,Berlin,2024-07,363,211,14,4297.92,224.33,165.76,3265.91,0
PROD0183,Vaccines,Cologne,2024-07,1031,443,7,9443.96,721.7,64.12,5739.43,0
PROD0184,Vitamins & Supplements,Frankfurt,2024-07,684,165,17,40410.72,2952.14,1004.36,11728.24,0
PROD0185,Specialty Pharma,Cologne,2024-07,3341,48,121,84627.53,5873.48,3064.93,1684.8,0
PROD0186,Prescription Drugs,Mannheim HQ,2024-07,1235,86,37,96342.35,7396.41,2886.37,8629.8,0
PROD0187,Prescription Drugs,Frankfurt,2024-07,2602,1339,57,152034.86,4277.69,3330.51,100520.12,0
PROD0188,Vitamins & Supplements,Cologne,2024-07,756,449,30,22937.04,1459.08,910.2,19603.72,0
PROD0189,Vitamins & Supplements,Hamburg,2024-07,1137,184,30,13632.63,1040.36,359.7,2683.06,0
PROD0190,OTC Medication,Hamburg,2024-07,596,28,24,3206.48,246.74,129.12,183.83,0
PROD0191,Vaccines,Berlin,2024-07,1068,413,14,20697.84,489.14,271.32,11573.28,0
PROD0192,Vitamins & Supplements,Cologne,2024-07,594,280,20,54968.76,1799.23,1850.8,37058.01,0
PROD0193,Medical Devices,Munich,2024-07,491,157,23,21024.62,1413.1,984.86,8479.06,0
PROD0194,Vaccines,Munich,2024-07,356,196,3,2645.08,105.02,22.29,1793.47,1
PROD0195,Medical Devices,Munich,2024-07,581,178,23,23681.56,1241.6,937.48,9222.29,0
PROD0196,OTC Medication,Berlin,2024-07,432,165,3,22714.56,1531.01,157.74,10604.9,0
PROD0197,Prescription Drugs,Berlin,2024-07,738,149,15,8464.86,195.57,172.05,2353.88,0
PROD0198,Specialty Pharma,Hamburg,2024-07,1294,648,23,51527.08,2417.19,915.86,34531.5,0
PROD0199,Vitamins & Supplements,Munich,2024-07,4539,33,38,161179.89,12368.77,1349.38,1684.61,0
PROD0200,Medical Devices,Cologne,2024-07,1487,806,70,12490.8,972.5,588.0,8638.47,0
PROD0201,Vitamins & Supplements,Mannheim HQ,2024-07,741,20,30,37694.67,1862.87,1526.1,1229.05,0
PROD0202,Medical Devices,Munich,2024-07,1072,333,46,69583.52,1665.89,2985.86,29812.5,0
PROD0203,Specialty Pharma,Hamburg,2024-07,2157,576,75,262010.79,20875.45,9110.25,84648.54,0
PROD0204,Vaccines,Hamburg,2024-07,1066,636,36,125020.48,3243.84,4222.08,98399.73,0
PROD0205,Vitamins & Supplements,Munich,2024-07,520,214,15,3296.8,147.68,95.1,1814.51,0
PROD0206,Specialty Pharma,Berlin,2024-07,621,186,2,6675.75,304.29,21.5,2813.97,0
PROD0207,Specialty Pharma,Mannheim HQ,2024-07,1509,502,30,92712.96,2361.59,1843.2,40396.33,0
PROD0208,Prescription Drugs,Cologne,2024-07,671,136,27,41165.85,1743.93,1656.45,11991.84,0
PROD0209,Vaccines,Frankfurt,2024-07,197,108,1,12103.68,481.47,61.44,7836.27,1
PROD0210,Specialty Pharma,Cologne,2024-07,739,138,26,2491952.34,57531.15,87673.56,656119.36,0
PROD0211,Medical Devices,Frankfurt,2024-07,1872,976,52,122990.4,6203.81,3416.4,84033.08,0
PROD0212,OTC Medication,Berlin,2024-07,351,46,17,45408.87,3211.3,2199.29,7631.49,0
PROD0213,Vaccines,Hamburg,2024-07,320,76,6,33292.8,2354.24,624.24,9611.33,1
PROD0214,Vaccines,Cologne,2024-07,490,38,8,35456.4,1277.92,578.88,3171.78,0
PROD0215,Medical Devices,Mannheim HQ,2024-07,2575,857,30,58401.0,1805.07,680.4,28132.66,0
PROD0216,Prescription Drugs,Cologne,2024-07,3733,876,23,307337.89,17821.34,1893.59,90313.21,0
PROD0217,OTC Medication,Hamburg,2024-07,1088,646,7,14252.8,673.47,91.7,9969.39,0
PROD0218,Specialty Pharma,Frankfurt,2024-07,576,326,17,14353.92,800.64,423.64,11161.66,0
PROD0219,Vaccines,Cologne,2024-07,3310,513,11,61235.0,1522.6,203.5,12269.35,0
PROD0220,Vitamins & Supplements,Hamburg,2024-07,2487,1128,21,90850.11,4076.19,767.13,55512.06,0
PROD0221,Prescription Drugs,Hamburg,2024-07,201,82,3,107032.5,2852.79,1597.5,60638.31,1
PROD0222,Specialty Pharma,Mannheim HQ,2024-07,377,45,2,1327.04,44.11,7.04,206.1,0
PROD0223,OTC Medication,Munich,2024-07,1038,609,17,78317.1,5172.35,1282.65,52842.69,0
PROD0224,Prescription Drugs,Hamburg,2024-07,2910,734,91,13909.8,902.1,434.98,4827.72,0
PROD0225,Vaccines,Munich,2024-07,2321,356,3,43634.8,2181.74,56.4,9180.31,0
PROD0226,Specialty Pharma,Hamburg,2024-07,2814,1190,5,344236.62,7271.38,611.65,196550.74,0
PROD0227,Vaccines,Frankfurt,2024-07,493,108,5,17634.61,780.42,178.85,4714.08,0
PROD0228,Vitamins & Supplements,Berlin,2024-07,327,65,6,2972.43,89.93,54.54,826.12,0
PROD0229,Prescription Drugs,Mannheim HQ,2024-07,1746,291,37,24513.84,848.56,519.48,5263.35,0
PROD0230,Prescription Drugs,Berlin,2024-07,1465,480,28,109655.25,7100.86,2095.8,47985.22,0
PROD0231,Prescription Drugs,Cologne,2024-07,202,35,3,2783.56,74.74,41.34,607.69,0
PROD0232,Medical Devices,Cologne,2024-07,1600,921,38,68704.0,4734.4,1631.72,55383.6,0
PROD0233,Medical Devices,Munich,2024-07,3607,650,176,126172.86,7084.15,6156.48,26579.11,0
PROD0234,Vitamins & Supplements,Frankfurt,2024-07,840,262,24,12726.0,597.24,363.6,4573.77,0
PROD0235,Specialty Pharma,Munich,2024-07,1672,55,68,725413.92,33649.0,29502.48,28695.1,0
PROD0236,Medical Devices,Mannheim HQ,2024-07,3547,464,21,251340.42,10335.96,1488.06,45350.89,0
PROD0237,Vitamins & Supplements,Mannheim HQ,2024-07,477,57,4,1388.07,58.67,11.64,211.4,0
PROD0238,Vaccines,Frankfurt,2024-07,611,137,22,25307.62,1090.02,911.24,7909.06,0
PROD0239,Vitamins & Supplements,Cologne,2024-07,2326,1085,91,34820.22,1088.57,1362.27,21383.17,0
PROD0240,OTC Medication,Hamburg,2024-07,900,357,28,82890.0,2172.6,2578.8,39364.21,0
PROD0241,Vaccines,Munich,2024-07,4502,2343,55,57580.58,1287.57,703.45,43035.13,0
PROD0242,Vaccines,Munich,2024-07,1864,372,78,53795.04,2249.85,2251.08,15041.1,0
PROD0243,Medical Devices,Frankfurt,2024-07,1864,591,40,113144.8,2618.92,2428.0,44055.36,0
PROD0244,Prescription Drugs,Cologne,2024-07,648,30,12,60646.32,2619.22,1123.08,3570.68,0
PROD0245,Medical Devices,Frankfurt,2024-07,1642,811,68,12873.28,770.1,533.12,8198.7,0
PROD0246,OTC Medication,Cologne,2024-07,540,317,3,11971.8,913.14,66.51,9761.6,0
PROD0247,Specialty Pharma,Munich,2024-07,567,47,7,10619.91,639.58,131.11,1206.99,0
PROD0248,Vaccines,Mannheim HQ,2024-07,2264,251,71,34231.68,1428.58,1073.52,4910.11,0
PROD0249,Vitamins & Supplements,Munich,2024-07,2704,1209,34,744924.96,59593.46,9366.66,388306.48,0
PROD0250,Prescription Drugs,Frankfurt,2024-07,770,295,14,41456.8,2905.98,753.76,22072.06,0
PROD0251,Vaccines,Frankfurt,2024-07,563,45,16,4104.27,175.09,116.64,461.73,0
PROD0252,Specialty Pharma,Mannheim HQ,2024-07,2364,171,30,235525.32,10517.44,2988.9,22347.09,0
PROD0253,Specialty Pharma,Munich,2024-07,916,367,33,387165.72,20148.34,13948.11,203404.05,0
PROD0254,OTC Medication,Cologne,2024-07,1206,287,21,137869.92,10592.3,2400.72,43134.19,0
PROD0255,Vitamins & Supplements,Frankfurt,2024-07,1929,385,5,10320.15,464.89,26.75,2633.01,0
PROD0256,Vaccines,Berlin,2024-07,1088,163,51,20149.76,465.66,944.52,4187.05,0
PROD0257,Vaccines,Cologne,2024-07,280,152,2,42408.8,3000.48,302.92,30790.71,0
PROD0258,OTC Medication,Hamburg,2024-07,529,236,23,7495.93,557.04,325.91,4481.64,0
PROD0259,Prescription Drugs,Hamburg,2024-07,213,114,5,12015.33,877.99,282.05,8284.53,1
PROD0260,Vitamins & Supplements,Berlin,2024-07,1251,365,1,104946.39,3584.12,83.89,35516.94,0
PROD0261,Prescription Drugs,Mannheim HQ,2024-07,250,26,12,2722.5,191.5,130.68,382.09,1
PROD0262,OTC Medication,Berlin,2024-07,252,27,1,7769.16,583.13,30.83,1037.81,1
PROD0263,Specialty Pharma,Hamburg,2024-07,2428,186,10,1651.04,94.69,6.8,171.56,0
PROD0264,OTC Medication,Frankfurt,2024-07,2129,221,56,20630.01,1575.46,542.64,2966.17,0
PROD0265,Prescription Drugs,Munich,2024-07,2293,1346,47,56086.78,2134.78,1149.62,38427.07,0
PROD0266,Specialty Pharma,Hamburg,2024-07,388,204,4,2875.08,68.29,29.64,2186.62,0
PROD0267,Prescription Drugs,Frankfurt,2024-07,1380,408,14,324079.2,17662.62,3287.76,133029.82,0
PROD0268,Prescription Drugs,Berlin,2024-07,1104,316,48,6568.8,226.32,285.6,2327.01,0
PROD0269,Vaccines,Mannheim HQ,2024-07,1458,107,69,28474.74,2198.66,1347.57,2912.7,0
PROD0270,Vaccines,Hamburg,2024-07,2646,1388,122,102506.04,7422.03,4726.28,66469.45,0
PROD0271,Medical Devices,Cologne,2024-07,2252,176,19,420448.4,8818.83,3547.3,39520.33,0
PROD0272,Specialty Pharma,Cologne,2024-07,1396,533,5,8250.36,216.38,29.55,3919.37,0
PROD0273,OTC Medication,Berlin,2024-07,2157,102,64,288455.61,15219.79,8558.72,17465.34,0
PROD0274,Specialty Pharma,Cologne,2024-07,256,31,9,8581.12,265.47,301.68,1210.22,0
PROD0275,Prescription Drugs,Munich,2024-07,2746,555,62,28009.2,634.33,632.4,7151.93,0
PROD0276,Medical Devices,Hamburg,2024-07,1544,110,46,89027.04,7063.8,2652.36,8671.41,0
PROD0277,Prescription Drugs,Munich,2024-07,1372,562,19,57692.6,2144.44,798.95,30049.52,0
PROD0278,Medical Devices,Berlin,2024-07,2521,271,30,40613.31,1878.14,483.3,5561.57,0
PROD0279,Vitamins & Supplements,Munich,2024-07,2326,1067,29,83759.26,4168.19,1044.29,55605.3,0
PROD0280,Medical Devices,Cologne,2024-07,935,70,23,19504.1,886.38,479.78,1815.08,0
PROD0281,Vaccines,Berlin,2024-07,891,404,2,33813.45,884.76,75.9,20173.02,0
PROD0282,Medical Devices,Frankfurt,2024-07,362,180,15,26534.6,1673.16,1099.5,15383.03,1
PROD0283,Medical Devices,Mannheim HQ,2024-07,1033,266,26,229449.96,14595.26,5775.12,78618.88,0
PROD0284,Medical Devices,Mannheim HQ,2024-07,4691,1904,158,35182.5,863.14,1185.0,17943.15,0
PROD0285,Specialty Pharma,Munich,2024-07,311,179,5,133176.42,10277.0,2141.1,91041.14,1
PROD0286,Prescription Drugs,Mannheim HQ,2024-07,365,88,1,1160.7,39.78,3.18,399.74,0
PROD0287,Vaccines,Frankfurt,2024-07,1723,278,67,47554.8,1388.74,1849.2,9109.76,0
PROD0288,Vitamins & Supplements,Frankfurt,2024-07,2402,1103,94,161150.18,4554.19,6306.46,85210.68,0
PROD0289,Specialty Pharma,Munich,2024-07,1494,770,33,69306.66,5381.39,1530.87,51388.85,0
PROD0290,Vitamins & Supplements,Hamburg,2024-07,818,300,30,12834.42,960.33,470.7,6116.91,0
PROD0291,Specialty Pharma,Munich,2024-07,2241,1076,24,57817.8,4611.98,619.2,35073.73,0
PROD0292,OTC Medication,Munich,2024-07,3197,404,135,58601.01,4168.89,2474.55,9955.14,0
PROD0293,Prescription Drugs,Berlin,2024-07,3439,568,62,56158.87,3373.66,1012.46,11097.68,0
PROD0294,Medical Devices,Munich,2024-07,496,92,22,45527.84,2854.98,2019.38,10724.95,0
PROD0295,Vaccines,Mannheim HQ,2024-07,2502,369,66,127176.66,10060.54,3354.78,24785.03,0
PROD0296,Prescription Drugs,Frankfurt,2024-07,859,228,19,12386.78,672.6,273.98,3937.35,0
PROD0297,Vaccines,Mannheim HQ,2024-07,1153,449,48,112382.91,4332.97,4678.56,59742.16,0
PROD0298,Vitamins & Supplements,Mannheim HQ,2024-07,566,290,13,27100.08,745.99,622.44,16858.89,0
PROD0299,Vitamins & Supplements,Cologne,2024-07,883,511,16,77553.89,3958.49,1405.28,52719.64,0
PROD0300,OTC Medication,Frankfurt,2024-07,320,119,9,22560.0,1683.84,634.5,12027.49,1
PROD0301,Vaccines,Berlin,2024-07,1802,340,45,22074.5,659.53,551.25,5971.95,0
PROD0302,Medical Devices,Berlin,2024-07,1605,795,37,27140.55,1919.58,625.67,18953.68,0
PROD0303,OTC Medication,Berlin,2024-07,239,43,6,19404.41,1103.46,487.14,4840.85,1
PROD0304,Vaccines,Munich,2024-07,3162,1403,94,217830.18,6592.77,6475.66,121007.13,0
PROD0305,Vaccines,Mannheim HQ,2024-07,857,170,12,27681.1,688.17,387.6,7894.77,0
PROD0306,Vaccines,Frankfurt,2024-07,375,191,2,14295.0,834.0,76.24,9399.3,0
PROD0307,Medical Devices,Berlin,2024-07,2621,862,71,402113.82,19694.19,10892.82,186327.6,0
PROD0308,Prescription Drugs,Mannheim HQ,2024-07,4286,112,197,69776.08,2057.28,3207.16,2220.41,0
PROD0309,OTC Medication,Frankfurt,2024-07,658,208,15,42013.3,1202.17,957.75,17488.52,0
PROD0310,Vitamins & Supplements,Berlin,2024-07,2157,1082,22,56038.86,2851.55,571.56,39329.9,0
PROD0311,Vitamins & Supplements,Berlin,2024-07,331,104,4,8440.5,396.54,102.0,3420.3,0
PROD0312,Medical Devices,Frankfurt,2024-07,3088,146,87,382232.64,17234.13,10768.86,20986.19,0
PROD0313,Vaccines,Berlin,2024-07,623,169,15,55552.91,1743.78,1337.55,18255.35,0
PROD0314,Vitamins & Supplements,Berlin,2024-07,1895,447,45,166570.5,8302.0,3955.5,47475.63,0
PROD0315,Vitamins & Supplements,Munich,2024-07,2192,547,75,347716.96,19125.2,11897.25,107987.95,0
PROD0316,Vitamins & Supplements,Cologne,2024-07,524,82,12,17795.04,1074.2,407.52,3810.99,0
PROD0317,Prescription Drugs,Munich,2024-07,3524,599,26,264511.44,19297.42,1951.56,52919.8,0
PROD0318,Medical Devices,Hamburg,2024-07,2987,1248,116,68163.34,1571.16,2647.12,37247.11,0
PROD0319,Vaccines,Mannheim HQ,2024-07,726,298,3,35472.36,1531.86,146.58,19393.37,0
PROD0320,Vaccines,Frankfurt,2024-07,938,266,37,26573.54,720.38,1048.21,8872.82,0
PROD0321,Medical Devices,Berlin,2024-07,1800,1028,27,66960.0,4372.2,1004.4,45523.26,0
PROD0322,Vitamins & Supplements,Mannheim HQ,2024-07,2844,681,57,192368.16,4371.23,3855.48,53514.12,0
PROD0323,Vitamins & Supplements,Hamburg,2024-07,1725,895,4,21407.25,619.27,49.64,15183.29,0
PROD0324,Vaccines,Munich,2024-07,557,333,24,227166.88,9899.0,9788.16,176753.03,0
PROD0325,Vaccines,Frankfurt,2024-07,1491,418,12,14760.9,1028.79,118.8,5332.13,0
PROD0326,Vitamins & Supplements,Berlin,2024-07,2181,853,99,16815.51,671.75,763.29,8653.3,0
PROD0327,Specialty Pharma,Cologne,2024-07,2240,37,1,297740.8,6431.04,132.92,7000.6,0
PROD0328,Specialty Pharma,Frankfurt,2024-07,1040,47,51,89055.2,4348.24,4367.13,4663.8,0
PROD0329,OTC Medication,Munich,2024-07,182,62,6,12745.46,279.01,420.18,5139.04,0
PROD0330,Vitamins & Supplements,Hamburg,2024-07,1177,631,33,82849.03,2409.32,2322.87,63394.99,0
PROD0331,Vaccines,Cologne,2024-07,657,372,24,21437.91,1364.59,783.12,15174.84,0
PROD0332,Vaccines,Cologne,2024-07,1409,739,63,15893.52,774.95,710.64,10246.23,0
PROD0333,Vitamins & Supplements,Berlin,2024-07,2504,1240,15,90820.08,4792.66,544.05,64678.74,0
PROD0334,OTC Medication,Berlin,2024-07,1802,26,79,26471.38,1416.37,1160.51,517.16,0
PROD0335,Specialty Pharma,Cologne,2024-07,1751,773,78,186849.21,11640.65,8323.38,114460.77,0
PROD0336,Vaccines,Berlin,2024-07,1295,79,9,35949.2,1339.03,249.84,2726.76,0
PROD0337,Vitamins & Supplements,Berlin,2024-07,171,35,8,2103.3,162.45,98.4,577.64,1
PROD0338,Medical Devices,Mannheim HQ,2024-07,2547,607,27,57358.44,2338.15,608.04,17931.41,0
PROD0339,Specialty Pharma,Munich,2024-07,1019,256,25,55382.65,1779.17,1358.75,18212.44,0
PROD0340,OTC Medication,Frankfurt,2024-07,438,234,0,7375.92,475.23,0.0,5225.05,0
PROD0341,Specialty Pharma,Munich,2024-07,3148,854,49,38877.8,2263.41,605.15,12668.73,0
PROD0342,Medical Devices,Hamburg,2024-07,1506,181,27,66806.16,1739.43,1197.72,10694.6,0
PROD0343,Vitamins & Supplements,Hamburg,2024-07,2289,322,9,101700.27,4946.53,399.87,17483.11,0
PROD0344,Medical Devices,Cologne,2024-07,1317,363,43,23732.34,558.41,774.86,8343.25,0
PROD0345,Vaccines,Cologne,2024-07,446,85,1,8393.72,595.86,18.82,2173.39,0
PROD0346,OTC Medication,Hamburg,2024-07,1420,153,66,62125.0,4179.06,2887.5,8774.38,0
PROD0347,Prescription Drugs,Berlin,2024-07,285,113,10,1661.55,89.78,58.3,761.81,0
PROD0348,Vitamins & Supplements,Frankfurt,2024-07,3006,506,126,18396.72,946.89,771.12,4430.41,0
PROD0349,Vitamins & Supplements,Munich,2024-07,3577,1803,11,50006.46,3426.77,153.78,32913.96,0
PROD0350,Specialty Pharma,Cologne,2024-07,620,79,8,15890.6,495.38,205.04,2587.56,0
PROD0351,Vaccines,Munich,2024-07,3703,93,10,178077.27,5436.0,480.9,6409.6,0
PROD0352,Vaccines,Mannheim HQ,2024-07,185,86,3,35982.5,1585.08,583.5,21049.2,0
PROD0353,Vitamins & Supplements,Munich,2024-07,1714,925,77,158853.52,3242.89,7136.36,100861.36,0
PROD0354,Medical Devices,Berlin,2024-07,138,44,1,3771.54,207.28,27.33,1629.98,0
PROD0355,Specialty Pharma,Cologne,2024-07,441,102,6,14275.17,487.75,194.22,3896.0,0
PROD0356,OTC Medication,Cologne,2024-07,560,131,8,5566.4,279.44,79.52,1848.06,0
PROD0357,Specialty Pharma,Berlin,2024-07,2973,126,110,96295.47,5476.27,3562.9,5316.59,0
PROD0358,OTC Medication,Cologne,2024-07,1633,466,73,38244.86,3034.11,1709.66,12906.92,0
PROD0359,Vitamins & Supplements,Cologne,2024-07,840,453,31,40975.2,2849.28,1512.18,28225.86,0
PROD0360,Vaccines,Frankfurt,2024-07,1318,679,18,16171.86,1006.95,220.86,11133.6,0
PROD0361,Prescription Drugs,Frankfurt,2024-07,1137,290,18,70221.12,2255.81,1111.68,24624.99,0
PROD0362,Medical Devices,Hamburg,2024-07,538,79,7,112097.68,3023.56,1458.52,20430.73,0
PROD0363,Prescription Drugs,Hamburg,2024-07,4600,40,203,133676.0,9158.6,5899.18,1520.82,0
PROD0364,Vitamins & Supplements,Frankfurt,2024-07,2029,417,43,108815.27,2552.48,2306.09,27720.54,0
PROD0365,Specialty Pharma,Hamburg,2024-07,2168,1146,94,164356.08,5795.06,7126.14,123203.58,0
PROD0366,Vaccines,Mannheim HQ,2024-07,302,124,1,6178.92,280.56,20.46,3078.92,1
PROD0367,Prescription Drugs,Mannheim HQ,2024-07,1542,403,15,66814.86,2487.25,649.95,20361.03,0
PROD0368,Specialty Pharma,Cologne,2024-07,2854,778,115,95951.48,7468.92,3866.3,35502.87,0
